id,name,kind,latitude,longitude,belong_to
91,sudan,country,12.862807,30.217636,5
92,zimbabwe,country,-19.015438,29.154857,5
93,ghana,country,7.946527,-1.023194,5
94,republic of the congo,country,-0.228021,15.827659,5
95,kenya,country,-0.023559,37.906193,5
96,mozambique,country,-18.665695,35.529562,5
97,angola,country,-11.202692,17.873887,5
98,niger,country,17.607789,8.081666,5
99,morocco,country,31.791702,-7.092619999999999,5
100,gabon,country,-0.803689,11.609444,5
101,macao,country,22.198745,113.543873,5
102,cape verde,country,15.120142,-23.6051721,5
103,rwanda,country,-1.940278,29.873888,5
104,burkina faso,country,12.238333,-1.561593,5
105,mauritania,country,21.00789,-10.940835,5
106,algeria,country,28.033886,1.659626,5
107,mauritius,country,-20.348404,57.55215200000001,5
108,benin,country,9.30769,2.315834,5
109,australia,country,-25.274398,133.775136,6
110,new zealand,country,-40.900557,174.885971,6
111,samoa,country,-13.759029,-172.104629,6
112,papua new guinea,country,-6.314992999999999,143.95555,6
113,united states,country,37.09024,-95.712891,1
114,mexico,country,23.634501,-102.552784,1
115,canada,country,56.130366,-106.346771,1
116,dominican republic,country,18.735693,-70.162651,2
117,panama,country,8.537981,-80.782127,2
118,martinique,country,14.641528,-61.024174,2
119,honduras,country,15.199999,-86.241905,2
120,trinidad and tobago,country,10.691803,-61.222503,2
121,sao tome and principe,country,0.18636,6.613080999999999,2
122,costa rica,country,9.748916999999999,-83.753428,2
123,puerto rico,country,18.220833,-66.590149,2
124,jamaica,country,18.109581,-77.297508,2
125,cuba,country,21.521757,-77.781167,2
126,el salvador,country,13.794185,-88.89653,2
127,guatemala,country,15.783471,-90.23075899999999,2
128,belize,country,17.189877,-88.49765,2
129,guadeloupe,country,16.265,-61.55099999999999,2
130,ecuador,country,-1.831239,-78.18340599999999,3
131,brazil,country,-14.235004,-51.92528,3
132,bolivia,country,-16.290154,-63.58865299999999,3
133,chile,country,-35.675147,-71.542969,3
134,paraguay,country,-23.442503,-58.443832,3
135,suriname,country,3.919305,-56.027783,3
136,peru,country,-9.189967,-75.015152,3
137,guyana,country,4.860416,-58.93018,3
138,colombia,country,4.570868,-74.297333,3
139,uruguay,country,-32.522779,-55.765835,3
140,argentina,country,-38.416097,-63.61667199999999,3
141,venezuela,country,6.42375,-66.58973,3
142,norte,region,3.129167,-60.021389,131
143,nordeste,region,-12.966667,-38.516667,131
144,centro-oeste,region,-15.779722,-47.930556,131
145,sudeste,region,-23.55,-46.633333,131
146,sul,region,-25.433333,-49.266667,131
147,acre,state,-9.11,-70.52,142
148,roraima,state,2.05,-61.4,142
149,rondonia,state,-10.9,-62.76,142
150,amapa,state,1,-52,142
151,amazonas,state,-5,-63,142
152,para,state,-5.666667,-52.733333,142
153,tocantins,state,-10.183333,-48.333333,142
154,alagoas,state,-9.57,-36.55,143
155,bahia,state,-12.52,-41.69,143
156,ceara,state,-5.08,-39.65,143
157,maranhao,state,-6.183333,-45.616667,143
158,paraiba,state,-7.166667,-36.833333,143
159,pernambuco,state,-8.34,-37.81,143
160,rio grande do norte,state,-5.74,-36.55,143
161,sergipe,state,-10.59,-37.38,143
162,piaui,state,-8.233333,-43.1,143
163,federal district,state,-15.795,-47.757778,144
164,goias,state,-15.933333,-50.133333,144
165,mato grosso,state,-15.566667,-56.066667,144
166,mato grosso do sul,state,-20.442778,-54.645833,144
167,espirito santo,state,-20.318889,-40.337778,145
168,minas gerais,state,-19.816667,-43.95,145
169,rio de janeiro,state,-22.9,-43.2,145
170,sao paulo,state,-23.533333,-46.633333,145
171,parana,state,-24,-51,146
172,rio grande do sul,state,-30,-53,146
173,santa catarina,state,-27.25,-50.333333,146
174,associacao dos diplomados da escola superior de guerra,instituition,,,2340
175,universidade federal de santa catarina,instituition,,,2340
176,university of pennsylvania,instituition,,,4249
177,universidade do minho,instituition,,,2165
178,university of ottawa,instituition,,,5983
179,universidade de sao paulo,instituition,,,2151
180,instituto butantan,instituition,,,2151
181,universidade do estado de santa catarina,instituition,,,2340
182,escola tecnica federal de santa catarina,instituition,,,2340
183,empresa de pesquisa agropecuaria e extensao rural de santa catarina,instituition,,,2340
184,faculdade de tecnologia em saude cieph,instituition,,,2340
185,faculdade de tecnologia senac florianopolis,instituition,,,2340
186,cornell university,instituition,,,6514
187,universidade federal de lavras,instituition,,,2470
188,escola superior de agricultura de lavras,instituition,,,2470
189,centro universitario de lavras,instituition,,,2470
190,instituto de pesquisas energeticas e nucleares,instituition,,,2151
191,universidade de sao paulo,instituition,,,2151
192,hospital sirio libanes,instituition,,,2151
193,universidade federal de alfenas,instituition,,,2413
194,universidade de brasilia,instituition,,,2217
195,universidade paulista,instituition,,,2151
196,instituto agronomico do parana,instituition,,,2188
197,instituto israelita de ensino e pesquisa albert einstein,instituition,,,2151
198,hospital sirio libanes,instituition,,,2151
199,associacao paulista de cirurgioes dentistas,instituition,,,2151
200,pontificia universidade catolica de sao paulo,instituition,,,2151
201,instituto sedes sapientiae,instituition,,,2151
202,instituto dante pazzanese de cardiologia,instituition,,,2151
203,fundacao antonio prudente,instituition,,,2151
204,instituto de ciencias biomedicas,instituition,,,2151
205,instituto de botanica,instituition,,,2151
206,irmandade da santa casa de misericordia de sao paulo,instituition,,,2151
207,fundacao getulio vargas sp,instituition,,,2151
208,universidade sao judas tadeu,instituition,,,2151
209,centro universitario assuncao,instituition,,,2151
210,centro estadual de educacao tecnologica paula souza,instituition,,,2151
211,hospital do servidor publico estadual,instituition,,,2151
212,instituto de assistencia medica ao servidor publico estadual,instituition,,,2151
213,hospital das clinicas da faculdade de medicina da universidade de sao paulo,instituition,,,2151
214,universidade estadual de feira de santana,instituition,,,2473
215,universidade sao marcos,instituition,,,2151
216,associacao de medicina intensiva brasileira,instituition,,,2151
217,instituto butantan,instituition,,,2151
218,hospital das clinicas da faculdade de medicina da usp,instituition,,,2151
219,faculdade de ciencias medicas da santa casa de sao paulo,instituition,,,2151
220,fundacao getulio vargas,instituition,,,2151
221,universidade presbiteriana mackenzie,instituition,,,2151
222,escola paulista de medicina,instituition,,,2151
223,escola superior de propaganda e marketing,instituition,,,2151
224,hospital do servidor publico estadual de sao paulo,instituition,,,2151
225,instituto de pesquisas tecnologicas do estado de sao paulo,instituition,,,2151
226,universidade camilo castelo branco,instituition,,,2151
227,faculdade de arquitetura e urbanismo da universidade de sao paulo,instituition,,,2151
228,escola de enfermagem da universidade de sao paulo,instituition,,,2151
229,faculdade de educacao da usp,instituition,,,2151
230,universidade cidade de sao paulo,instituition,,,2151
231,universidade de santo amaro,instituition,,,2151
232,instituto adolfo lutz,instituition,,,2151
233,centro universitario belas artes de sao paulo,instituition,,,2151
234,faculdade de medicina veterinaria e zootecnia da universidade de sao paulo,instituition,,,2151
235,policia militar do estado de sao paulo,instituition,,,2151
236,escola politecnica,instituition,,,2151
237,instituto de psicologia da universidade de sao paulo,instituition,,,2151
238,faculdade de medicina da usp,instituition,,,2151
239,insper instituto de ensino e pesquisa,instituition,,,2151
240,federacao brasileira das sociedades de ginecologia e obstetricia rj,instituition,,,2151
241,hospital heliopolis unidade de gestao assistencial 1,instituition,,,2151
242,centro universitario sao camilo,instituition,,,2151
243,instituto biologico,instituition,,,2151
244,centro brasileiro de analise e planejamento,instituition,,,2151
245,fundacao armando alvares penteado,instituition,,,2151
246,instituto de ciencias biomedicas da universidade de sao paulo,instituition,,,2151
247,universidade paulista,instituition,,,2151
248,hospital do servidor publico municipal,instituition,,,2151
249,faculdade de direito da universidade de sao paulo,instituition,,,2151
250,faculdade de saude publica da usp,instituition,,,2151
251,escola de engenharia de sao carlos,instituition,,,2151
252,escola politecnica da universidade de sao paulo,instituition,,,2151
253,faculdade fia de administracao e negocios,instituition,,,2151
254,comissao nacional de energia nuclear,instituition,,,2151
255,faculdade de ciencias farmaceuticas da universidade de sao paulo,instituition,,,2151
256,instituto sirio libanes de ensino e pesquisa,instituition,,,2151
257,centro universitario senac,instituition,,,2151
258,escola politecnica da usp,instituition,,,2151
259,agencia paulista de tecnologia dos agronegocios,instituition,,,2151
260,universidade cruzeiro do sul,instituition,,,2151
261,faculdade de economia administracao e contabilidade usp,instituition,,,2151
262,university of cambridge,instituition,,,4042
263,faculdade de saude publica da universidade de sao paulo,instituition,,,2151
264,colegio brasileiro de cirurgioes,instituition,,,2151
265,fundacao escola de sociologia e politica de sao paulo,instituition,,,2151
266,faculdade de tecnologia de sao paulo,instituition,,,2151
267,faculdade de educacao da universidade de sao paulo,instituition,,,2151
268,centro universitario adventista de sao paulo,instituition,,,2151
269,faculdades oswaldo cruz,instituition,,,2151
270,centro universitario italo brasileiro,instituition,,,2151
271,instituto oceanografico da universidade de sao paulo,instituition,,,2151
272,centro universitario das faculdades metropolitanas unidas,instituition,,,2151
273,associacao medica brasileira,instituition,,,2151
274,federacao brasileira das sociedades de ginecologia e obstetricia sp,instituition,,,2151
275,faculdades integradas campos salles,instituition,,,2151
276,instituto de fisica da universidade de sao paulo,instituition,,,2151
277,faculdade de odontologia da universidade de sao paulo,instituition,,,2151
278,escola de administracao de empresas de sao paulo,instituition,,,2151
279,hospital das clinicas da fmusp,instituition,,,2151
280,centro universitario barao de maua jardim paulista,instituition,,,2151
281,universidade bandeirante de sao paulo,instituition,,,2151
282,universidade mackenzie,instituition,,,2151
283,fundacao jorge duprat figueiredo de seguranca e medicina do trabalho,instituition,,,2151
284,faculdades metropolitanas unidas,instituition,,,2151
285,fundacao getulio vargas sp,instituition,,,2151
286,escola tecnica federal de sao paulo,instituition,,,2151
287,universidade federal de sao paulo escola paulista de medicina,instituition,,,2151
288,centro universitario salesiano sao paulo,instituition,,,2151
289,faculdade casper libero,instituition,,,2151
290,instituto federal de sao paulo,instituition,,,2151
291,fac de filosofia letras e ciencias humanas usp,instituition,,,2151
292,faculdade santa marcelina,instituition,,,2151
293,museu de zoologia da universidade de sao paulo,instituition,,,2151
294,faculdade de saude publica,instituition,,,2151
295,conselho brasileiro de oftalmologia,instituition,,,2151
296,instituto de matematica e estatistica,instituition,,,2151
297,universidade anhembi morumbi,instituition,,,2151
298,colegio rio branco,instituition,,,2151
299,colegio objetivo,instituition,,,2151
300,colegio dante alighieri,instituition,,,2151
301,centro sao camilo de desenvolvimento em administracao da saude,instituition,,,2151
302,colegio visconde de porto seguro,instituition,,,2151
303,colegio santo andre,instituition,,,2151
304,colegio santa cruz,instituition,,,2151
305,universidade nove de julho,instituition,,,2151
306,instituto de geociencias,instituition,,,2151
307,escola de enfermagem da usp,instituition,,,2151
308,centro universitario claretiano,instituition,,,2151
309,faculdade mozarteum de sao paulo,instituition,,,2151
310,faculdade de informatica e administracao paulista,instituition,,,2151
311,faculdade de ciencias da saude de sao paulo,instituition,,,2151
312,universidade ibirapuera,instituition,,,2151
313,faculdade teologica batista de sao paulo,instituition,,,2151
314,instituto de fisica,instituition,,,2151
315,faculdade autonoma de direito,instituition,,,2151
316,faculdade paulista de artes,instituition,,,2151
317,trevisan escola superior de negocios,instituition,,,2151
318,escola de comunicacoes e artes da universidade de sao paulo,instituition,,,2151
319,faculdade de filosofia letras e ciencias humanas,instituition,,,2151
320,faculdade de filosofia letras e ciencias humanas da usp,instituition,,,2151
321,centro universitario fecap,instituition,,,2151
322,faculdade de engenharia sao paulo,instituition,,,2151
323,instituto de quimica da universidade de sao paulo,instituition,,,2151
324,fiam faam centro universitario,instituition,,,2151
325,faculdade paulista de servico social,instituition,,,2151
326,instituto de astronomia geofisica e ciencias atmosfericas,instituition,,,2151
327,instituto de biociencias da universidade de sao paulo,instituition,,,2151
328,instituto de biociencias da usp,instituition,,,2151
329,fundacao instituto de fisica teorica,instituition,,,2151
330,universidade anhanguera de sao paulo,instituition,,,2151
331,instituto sao paulo de estudos superiores,instituition,,,2151
332,universidade federal do rio de janeiro,instituition,,,2144
333,universidade federal do rio grande,instituition,,,2174
334,banco central do brasil,instituition,,,2217
335,fundacao oswaldo cruz,instituition,,,2207
336,universidade candido mendes,instituition,,,2144
337,escola nacional de saude publica,instituition,,,2144
338,universidade gama filho,instituition,,,2144
339,pontificia universidade catolica do rio de janeiro,instituition,,,2144
340,universidade federal do estado do rio de janeiro,instituition,,,2144
341,associacao instituto nacional de matematica pura e aplicada,instituition,,,2144
342,universidade estacio de sa,instituition,,,2144
343,escola superior de guerra,instituition,,,2144
344,fundacao getulio vargas rj,instituition,,,2144
345,universidade do estado do rio de janeiro,instituition,,,2144
346,universidade ceuma,instituition,,,2352
347,universidade nilton lins,instituition,,,2173
348,universidade federal do amazonas,instituition,,,2173
349,instituto oswaldo cruz,instituition,,,2144
350,instituto nacional de cancer,instituition,,,2144
351,instituto brasileiro de administracao municipal,instituition,,,2144
352,instituto militar de engenharia,instituition,,,2144
353,sociedade brasileira de pediatria,instituition,,,2144
354,instituto fernandes figueira,instituition,,,2144
355,escola de aperfeicoamento de oficiais,instituition,,,2144
356,universidade da forca aerea,instituition,,,2144
357,centro de tecnologia mineral,instituition,,,2144
358,instituto universitario de pesquisas do rio de janeiro,instituition,,,2144
359,faculdades integradas simonsen,instituition,,,2144
360,hospital dos servidores do estado,instituition,,,2144
361,universidade castelo branco,instituition,,,2144
362,instituto brasileiro de medicina de reabilitacao,instituition,,,2144
363,fundacao getulio vargas matriz,instituition,,,2144
364,fundacao dom cabral,instituition,,,2144
365,universidade santa ursula,instituition,,,2144
366,escola nacional de ciencias estatisticas,instituition,,,2144
367,petroleo brasileiro rio de janeiro matriz,instituition,,,2144
368,sociedade brasileira de cardiologia,instituition,,,2144
369,federacao brasileira das sociedades de ginecologia e obstetricia,instituition,,,2144
370,escola de guerra naval,instituition,,,2144
371,instituto nacional da propriedade industrial,instituition,,,2144
372,instituto brasileiro de mercado de capitais,instituition,,,2144
373,instituto de biofisica carlos chagas filho,instituition,,,2144
374,santa casa de misericordia do rio de janeiro,instituition,,,2144
375,instituto metodista bennett,instituition,,,2144
376,centro universitario augusto motta,instituition,,,2144
377,universidade do rio de janeiro,instituition,,,2144
378,instituto de pesquisa jardim botanico do rio de janeiro,instituition,,,2144
379,centro brasileiro de pesquisas fisicas,instituition,,,2144
380,hospital dos servidores do estado do rio de janeiro,instituition,,,2144
381,centro de pesquisas de energia eletrica,instituition,,,2144
382,observatorio nacional,instituition,,,2144
383,faculdades integradas silva e souza,instituition,,,2144
384,universidade estadual do rio de janeiro,instituition,,,2144
385,instituto nacional de tecnologia,instituition,,,2144
386,universidade veiga de almeida,instituition,,,2144
387,associacao brasileira de psiquiatria,instituition,,,2144
388,escola tecnica federal de quimica do rio de janeiro,instituition,,,2144
389,escola tecnica federal de quimica,instituition,,,2144
390,centro federal de educacao tecnologica celso suckow da fonseca,instituition,,,2144
391,colegio nossa senhora do rosario,instituition,,,2144
392,fundacao tecnico educacional souza marques,instituition,,,2144
393,colegio pedro ii,instituition,,,2144
394,colegio militar do rio de janeiro,instituition,,,2144
395,faculdade sao judas tadeu,instituition,,,2144
396,faculdade de humanidades pedro ii,instituition,,,2144
397,faculdade internacional signorelli,instituition,,,2144
398,faculdades integradas de jacarepagua,instituition,,,2144
399,escola naval,instituition,,,2144
400,centro universitario da cidade,instituition,,,2144
401,faculdade de reabilitacao da asce,instituition,,,2144
402,centro universitario moacyr sreder bastos,instituition,,,2144
403,faculdade de economia e financas ibmec,instituition,,,2144
404,faculdade sao jose,instituition,,,2144
405,instituto de engenharia nuclear,instituition,,,2144
406,faculdades integradas helio alonso,instituition,,,2144
407,centro universitario estadual da zona oeste,instituition,,,2144
408,faculdade de filosofia ciencias e letras souza marques,instituition,,,2144
409,museu de astronomia e ciencias afins,instituition,,,2144
410,universidade federal de uberlandia,instituition,,,2347
411,universidade do estado de mato grosso,instituition,,,2285
412,centro universitario do triangulo,instituition,,,2347
413,faculdade de medicina da universidade federal de minas gerais,instituition,,,2347
414,empresa de pesquisa agropecuaria de minas gerais,instituition,,,2347
415,hospital das clinicas da universidade federal de minas gerais,instituition,,,2347
416,instituto de quimica,instituition,,,2347
417,universidade federal fluminense,instituition,,,2330
418,universidade anhembi morumbi,instituition,,,2151
419,universidade estadual de santa cruz,instituition,,,2538
420,fundacao getulio vargas,instituition,,,2151
421,centro universitario plinio leite,instituition,,,2330
422,escola superior de ensino helena antipoff,instituition,,,2330
423,faculdades integradas maria thereza,instituition,,,2330
424,universidade santa cecilia,instituition,,,2268
425,universidade catolica de santos,instituition,,,2268
426,universidade metropolitana de santos,instituition,,,2268
427,centro universitario monte serrat,instituition,,,2268
428,faculdade de ciencias medicas de santos,instituition,,,2268
429,centro universitario lusiada,instituition,,,2268
430,universidad de la republica uruguay,instituition,,,2279
431,universidad de la republica,instituition,,,2279
432,conselho nacional de desenvolvimento cientifico e tecnologico,instituition,,,3225
433,universidade estadual paulista julio de mesquita filho,instituition,,,2392
434,yale university,instituition,,,4102
435,universidade do estado do para,instituition,,,2231
436,instituto federal farroupilha,instituition,,,2298
437,universidade luterana do brasil,instituition,,,2402
438,universidade federal do pampa,instituition,,,2685
439,universidade federal do para,instituition,,,2231
440,emory university,instituition,,,6454
441,colorado state university,instituition,,,5016
442,faculdade de odontologia de bauru universidade de sao paulo,instituition,,,2392
443,universidade do sagrado coracao,instituition,,,2392
444,faculdade de odontologia de bauru da universidade de sao paulo,instituition,,,2392
445,instituicao toledo de ensino,instituition,,,2392
446,sociedade de promocao social do fissurado labio palatal,instituition,,,2392
447,hospital de reabilitacao de anomalias craniofaciais,instituition,,,2392
448,faculdade de odontologia de bauru,instituition,,,2392
449,fundacao educacional de bauru,instituition,,,2392
450,faculdade de odontologia de bauru usp,instituition,,,2392
451,universidade de passo fundo,instituition,,,2375
452,faculdade de tecnologia de bauru,instituition,,,2392
9623,salamanca,city,40.42972,-3.67975,41
453,universidad de salamanca,instituition,,,9623
454,universidade de salamanca,instituition,,,9623
455,universidad de valladolid,instituition,,,4839
456,fundacao oswaldo cruz,instituition,,,2207
457,pontificia universidade catolica do parana,instituition,,,2207
458,universidade estadual de campinas,instituition,,,2251
459,associacao brasileira de odontologia,instituition,,,2207
460,universidade federal do parana,instituition,,,2207
461,instituto de ensino odontologico,instituition,,,2207
462,escola de musica e belas artes do parana,instituition,,,2207
463,universidade tecnologica federal do parana,instituition,,,2207
464,faculdade de apucarana,instituition,,,2234
465,centro universitario internacional,instituition,,,2207
466,universidade positivo,instituition,,,2207
467,faculdade catolica de administracao e economia,instituition,,,2207
468,centro federal de educacao tecnologica do parana,instituition,,,2207
469,faculdade de direito de curitiba,instituition,,,2207
470,universidade tuiuti do parana,instituition,,,2207
471,faculdades integradas espirita,instituition,,,2207
472,centro universitario franciscano do parana,instituition,,,2207
473,faculdades pequeno principe,instituition,,,2207
474,faculdade de artes do parana,instituition,,,2207
475,centro universitario campos de andrade,instituition,,,2207
476,faculdade evangelica do parana,instituition,,,2207
477,colegio sagrado coracao de jesus,instituition,,,2207
478,colegio dom bosco,instituition,,,2207
479,colegio positivo,instituition,,,2207
9624,garching bei munchen,city,48.24896,11.65101,38
480,ludwig maximilians universitat munchen,instituition,,,9624
481,faculdade de administracao ciencias educacao e letras,instituition,,,2207
482,faculdade dom bosco,instituition,,,2207
483,faculdades spei,instituition,,,2207
484,faculdades integradas do brasil,instituition,,,2207
485,faculdade padre joao bagozzi,instituition,,,2207
486,faculdade teologica batista do parana,instituition,,,2207
487,centro universitario curitiba,instituition,,,2207
488,universidade federal do espirito santo,instituition,,,2243
489,universidade federal fluminense,instituition,,,2330
490,universidade de evora,instituition,,,2193
491,faculdade de direito de vitoria,instituition,,,2243
492,escola superior de ciencias da santa casa de misericordia de vitoria,instituition,,,2243
493,instituto federal de educacao ciencia e tecnologia do espirito santo,instituition,,,2243
494,escola tecnica federal do espirito santo,instituition,,,2243
495,faculdade de educacao,instituition,,,2243
496,universidade de brasilia,instituition,,,2217
497,universidade paranaense,instituition,,,2893
498,universidade catolica de brasilia,instituition,,,2217
499,ministerio da educacao,instituition,,,2217
500,centro universitario de brasilia,instituition,,,2217
501,ministerio da agricultura pecuaria e abastecimento,instituition,,,2217
502,ministerio da saude,instituition,,,2217
503,embrapa recursos geneticos e biotecnologia,instituition,,,2217
504,escola nacional de administracao publica,instituition,,,2217
505,conselho federal de psicologia,instituition,,,2217
506,instituto brasileiro do meio ambiente e dos recursos naturais renovaveis,instituition,,,2217
507,instituto de pesquisa economica aplicada,instituition,,,2217
508,coordenacao de aperfeicoamento de pessoal de nivel superior,instituition,,,2217
509,centro de ensino unificado de brasilia,instituition,,,2217
510,instituto brasiliense de direito publico,instituition,,,2217
511,instituto de pesquisa economica aplicada df,instituition,,,2217
512,conselho federal de medicina,instituition,,,2217
513,faculdades integradas da uniao educacional do planalto central,instituition,,,2217
514,conselho federal de fonoaudiologia,instituition,,,2217
515,uniao pioneira de integracao social,instituition,,,2217
516,centro universitario do distrito federal,instituition,,,2217
517,faculdade de tecnologia equipe darwin,instituition,,,2217
518,centro federal de educacao tecnologica de pelotas,instituition,,,2520
519,universidade federal de pelotas,instituition,,,2520
520,universidade catolica de pelotas,instituition,,,2520
521,escola tecnica federal de pelotas,instituition,,,2520
522,faculdade de tecnologia senac pelotas,instituition,,,2520
523,universidade do vale do rio dos sinos,instituition,,,2230
524,escola superior de teologia,instituition,,,2230
525,universidade de taubate,instituition,,,2615
526,faculdade dehoniana,instituition,,,2615
527,harvard university,instituition,,,6921
528,university of minnesota system,instituition,,,2748
529,university of minnesota,instituition,,,2748
530,japan international cooperation agency,instituition,,,3464
531,university of tokyo,instituition,,,3464
532,universidade estadual do sudoeste da bahia,instituition,,,2219
533,universidade estadual de santa cruz,instituition,,,2538
534,universidade federal da bahia,instituition,,,2336
535,universidade catolica do salvador,instituition,,,2336
536,escola bahiana de medicina e saude publica,instituition,,,2336
537,universidade salvador,instituition,,,2336
538,universidade do estado da bahia,instituition,,,2336
539,centro de pesquisa goncalo moniz fiocruz,instituition,,,2336
540,escola baiana de medicina e saude publica,instituition,,,2336
541,instituto federal da bahia,instituition,,,2336
542,faculdade de educacao da bahia,instituition,,,2336
543,faculdade einstein,instituition,,,2336
544,fundacao visconde de cairu,instituition,,,2336
545,faculdade ruy barbosa,instituition,,,2336
546,faculdade de tecnologia e ciencias,instituition,,,2336
547,centro universitario jorge amado,instituition,,,2336
548,faculdade sao bento da bahia,instituition,,,2336
549,faculdade visconde de cairu,instituition,,,2336
550,faculdade de ciencias contabeis,instituition,,,2336
551,universidade federal de minas gerais,instituition,,,2143
552,universidade estadual de maringa,instituition,,,2239
553,instituto de botanica,instituition,,,2151
554,centro de pesquisas rene rachou,instituition,,,2143
555,centro universitario newton paiva,instituition,,,2143
556,pontificia universidade catolica de minas gerais,instituition,,,2143
557,instituto santo tomas de aquino,instituition,,,2143
558,universidade do estado de minas gerais,instituition,,,2143
559,instituto de educacao tecnologica,instituition,,,2143
560,faculdade jesuita de filosofia e teologia,instituition,,,2143
561,centro federal de educacao tecnologica de minas gerais,instituition,,,2143
562,fundacao hospitalar do estado de minas gerais,instituition,,,2143
563,instituto de ensino e pesquisa da santa casa de belo horizonte,instituition,,,2143
564,fundacao joao pinheiro,instituition,,,2143
565,faculdade de ciencias medicas de minas gerais,instituition,,,2143
566,instituto de educacao de minas gerais,instituition,,,2143
567,instituto federal goiano,instituition,,,2226
568,centro de pesquisas rene rachou fiocruz,instituition,,,2143
569,escola de engenharia kennedy,instituition,,,2143
570,colegio santo antonio,instituition,,,2143
571,instituto federal minas gerais,instituition,,,2143
572,colegio santo agostinho,instituition,,,2143
573,colegio marista dom silverio,instituition,,,2143
574,colegio pitagoras,instituition,,,2143
575,centro universitario metodista izabela hendrix,instituition,,,2143
576,centro universitario de belo horizonte,instituition,,,2143
577,universidade fumec,instituition,,,2143
578,centro universitario una,instituition,,,2143
579,centro de desenvolvimento da tecnologia nuclear,instituition,,,2143
580,santa casa de misericordia de sao paulo,instituition,,,2231
581,faculdade ruy barbosa,instituition,,,2336
582,universidade federal do para,instituition,,,2231
583,museu paraense emilio goeldi,instituition,,,2231
584,universidade do estado do para,instituition,,,2231
585,universidade da amazonia,instituition,,,2231
586,centro universitario do estado do para,instituition,,,2231
587,universidade federal rural da amazonia,instituition,,,2231
588,instituto federal de educacao ciencia e tecnologia do para,instituition,,,2231
589,instituto de estudos superiores da amazonia,instituition,,,2231
590,faculdade ideal,instituition,,,2231
591,universidade estadual de campinas,instituition,,,2251
592,universidade federal de goias,instituition,,,2226
593,universidade federal da bahia,instituition,,,2336
594,instituto agronomico de campinas,instituition,,,2251
595,pontificia universidade catolica de campinas,instituition,,,2251
596,faculdade de paulinia,instituition,,,6274
597,centro de pesquisas odontologicas sao leopoldo mandic,instituition,,,2251
598,instituto de tecnologia de alimentos,instituition,,,2251
599,centro nacional de pesquisa em energia e materiais,instituition,,,2251
600,faculdade de odontologia sao leopoldo mandic,instituition,,,2251
601,centro de tecnologia da informacao renato archer,instituition,,,2251
602,instituto presbiteriano mackenzie,instituition,,,2251
603,centro educacional objetivo,instituition,,,2251
604,faculdade de ciencias economicas,instituition,,,2251
605,universidade federal de pernambuco,instituition,,,2170
606,faculdade de americana,instituition,,,2627
607,universidade do estado de santa catarina,instituition,,,2340
608,universidade federal rural de pernambuco,instituition,,,2170
609,universidade federal de vicosa,instituition,,,2323
610,faculdade de odontologia de pernambuco,instituition,,,2170
611,universidade de pernambuco,instituition,,,2170
612,instituto materno infantil de pernambuco,instituition,,,2170
613,centro de pesquisas aggeu magalhaes,instituition,,,2170
614,universidade anhanguera uniderp,instituition,,,2170
615,universidade catolica de pernambuco,instituition,,,2170
616,faculdade frassinetti do recife,instituition,,,2170
617,instituto federal de pernambuco,instituition,,,2170
618,faculdade salesiana do nordeste,instituition,,,2170
619,escola tecnica federal de pernambuco,instituition,,,2170
620,escola superior de relacoes publicas,instituition,,,2170
621,faculdade de ciencias humanas esuda,instituition,,,2170
622,rede nordeste de biotecnologia,instituition,,,2170
623,faculdade sao miguel,instituition,,,2170
624,centro universitario herminio ometto de araras,instituition,,,3057
625,centro universitario herminio ometto,instituition,,,3057
9625,medford,city,42.41843,-71.10616,113
626,tufts university,instituition,,,9625
627,universidade federal de sao paulo,instituition,,,2612
628,universidade de guarulhos,instituition,,,2612
629,faculdades integradas de guarulhos,instituition,,,2612
630,universidade guarulhos,instituition,,,2612
631,universidade federal do rio grande do sul,instituition,,,2175
632,faculdade araguaia,instituition,,,2226
633,university of oxford,instituition,,,4710
634,faculdade de castanhal,instituition,,,2800
635,universidade da amazonia,instituition,,,2231
636,hospital de clinicas de porto alegre,instituition,,,2175
637,pontificia universidade catolica do rio grande do sul,instituition,,,2175
638,instituto de cardiologia do rio grande do sul,instituition,,,2175
639,conselho federal de odontologia,instituition,,,2175
640,centro universitario ritter dos reis,instituition,,,2175
641,irmandade da santa casa de misericordia de porto alegre,instituition,,,2175
642,fundacao universidade federal de ciencias da saude de porto alegre,instituition,,,2175
643,centro universitario metodista,instituition,,,2175
644,fundacao universitaria de cardiologia,instituition,,,2175
645,faculdade porto alegrense de educacao ciencias e letras,instituition,,,2175
646,faculdade porto alegrense,instituition,,,2175
647,university of southern california,instituition,,,2276
648,university of california los angeles,instituition,,,2276
649,columbia university,instituition,,,2271
650,new york university,instituition,,,2271
651,city university of new york,instituition,,,2271
652,new school for social research,instituition,,,2271
9626,riverside,city,33.95335,-117.39616,113
653,university of california,instituition,,,9626
654,johns hopkins university,instituition,,,2242
655,freie universitat berlin,instituition,,,4208
656,technische universitat berlin,instituition,,,4208
657,universidade vale do rio verde de tres coracoes,instituition,,,2931
658,universidade vale do rio verde,instituition,,,2931
659,universidad de antioquia,instituition,,,2351
660,universidade estadual do centro oeste,instituition,,,3200
661,universidade federal de santa maria,instituition,,,2298
662,centro universitario franciscano,instituition,,,2298
663,faculdade de direito de santa maria,instituition,,,2298
