id,name,acronym,kind,latitude,longitude,belong_to
410,hospital das clinicas da universidade federal de minas gerais,hospital das clinicas da universidade federal de minas gerais,instituition,,,1727
411,instituto de quimica,instituto de quimica,instituition,,,1727
412,universidade federal fluminense,universidade federal fluminense,instituition,,,1710
413,universidade estadual de santa cruz,universidade estadual de santa cruz,instituition,,,1918
414,centro universitario plinio leite,centro universitario plinio leite,instituition,,,1710
415,escola superior de ensino helena antipoff,escola superior de ensino helena antipoff,instituition,,,1710
416,faculdades integradas maria thereza,faculdades integradas maria thereza,instituition,,,1710
417,universidade santa cecilia,universidade santa cecilia,instituition,,,1648
418,universidade catolica de santos,universidade catolica de santos,instituition,,,1648
419,universidade metropolitana de santos,universidade metropolitana de santos,instituition,,,1648
420,centro universitario monte serrat,centro universitario monte serrat,instituition,,,1648
421,faculdade de ciencias medicas de santos,faculdade de ciencias medicas de santos,instituition,,,1648
422,centro universitario lusiada,centro universitario lusiada,instituition,,,1648
423,universidad de la republica uruguay,universidad de la republica uruguay,instituition,,,1659
424,universidad de la republica,universidad de la republica,instituition,,,1659
425,conselho nacional de desenvolvimento cientifico e tecnologico,conselho nacional de desenvolvimento cientifico e tecnologico,instituition,,,2605
426,universidade estadual paulista julio de mesquita filho,universidade estadual paulista julio de mesquita filho,instituition,,,1772
427,yale university,yale university,instituition,,,3482
428,universidade do estado do para,universidade do estado do para,instituition,,,1611
429,instituto federal farroupilha,instituto federal farroupilha,instituition,,,1678
430,universidade luterana do brasil,universidade luterana do brasil,instituition,,,1782
431,universidade federal do pampa,universidade federal do pampa,instituition,,,2065
432,universidade federal do para,universidade federal do para,instituition,,,1611
433,emory university,emory university,instituition,,,5834
434,colorado state university,colorado state university,instituition,,,4396
435,faculdade de odontologia de bauru universidade de sao paulo,faculdade de odontologia de bauru universidade de sao paulo,instituition,,,1772
436,universidade do sagrado coracao,universidade do sagrado coracao,instituition,,,1772
437,faculdade de odontologia de bauru da universidade de sao paulo,faculdade de odontologia de bauru da universidade de sao paulo,instituition,,,1772
438,instituicao toledo de ensino,instituicao toledo de ensino,instituition,,,1772
439,sociedade de promocao social do fissurado labio palatal,sociedade de promocao social do fissurado labio palatal,instituition,,,1772
440,hospital de reabilitacao de anomalias craniofaciais,hospital de reabilitacao de anomalias craniofaciais,instituition,,,1772
441,faculdade de odontologia de bauru,faculdade de odontologia de bauru,instituition,,,1772
442,fundacao educacional de bauru,fundacao educacional de bauru,instituition,,,1772
443,faculdade de odontologia de bauru usp,faculdade de odontologia de bauru usp,instituition,,,1772
444,universidade de passo fundo,universidade de passo fundo,instituition,,,1755
445,faculdade de tecnologia de bauru,faculdade de tecnologia de bauru,instituition,,,1772
8193,salamanca,universidad de salamanca,city,40.42972,-3.67975,41
446,universidad de salamanca,universidad de salamanca,instituition,,,8193
447,universidade de salamanca,universidade de salamanca,instituition,,,8193
448,universidad de valladolid,universidad de valladolid,instituition,,,4219
449,pontificia universidade catolica do parana,pontificia universidade catolica do parana,instituition,,,1587
450,universidade estadual de campinas,universidade estadual de campinas,instituition,,,1631
451,associacao brasileira de odontologia,associacao brasileira de odontologia,instituition,,,1587
452,universidade federal do parana,universidade federal do parana,instituition,,,1587
453,instituto de ensino odontologico,instituto de ensino odontologico,instituition,,,1587
454,escola de musica e belas artes do parana,escola de musica e belas artes do parana,instituition,,,1587
455,universidade tecnologica federal do parana,universidade tecnologica federal do parana,instituition,,,1587
456,faculdade de apucarana,faculdade de apucarana,instituition,,,1614
457,centro universitario internacional,centro universitario internacional,instituition,,,1587
458,universidade positivo,universidade positivo,instituition,,,1587
459,faculdade catolica de administracao e economia,faculdade catolica de administracao e economia,instituition,,,1587
460,centro federal de educacao tecnologica do parana,centro federal de educacao tecnologica do parana,instituition,,,1587
461,faculdade de direito de curitiba,faculdade de direito de curitiba,instituition,,,1587
462,universidade tuiuti do parana,universidade tuiuti do parana,instituition,,,1587
463,faculdades integradas espirita,faculdades integradas espirita,instituition,,,1587
464,centro universitario franciscano do parana,centro universitario franciscano do parana,instituition,,,1587
465,faculdades pequeno principe,faculdades pequeno principe,instituition,,,1587
466,faculdade de artes do parana,faculdade de artes do parana,instituition,,,1587
467,centro universitario campos de andrade,centro universitario campos de andrade,instituition,,,1587
468,faculdade evangelica do parana,faculdade evangelica do parana,instituition,,,1587
469,colegio sagrado coracao de jesus,colegio sagrado coracao de jesus,instituition,,,1587
470,colegio dom bosco,colegio dom bosco,instituition,,,1587
471,colegio positivo,colegio positivo,instituition,,,1587
8194,garching bei munchen,ludwig maximilians universitat munchen,city,48.24896,11.65101,38
472,ludwig maximilians universitat munchen,ludwig maximilians universitat munchen,instituition,,,8194
473,faculdade de administracao ciencias educacao e letras,faculdade de administracao ciencias educacao e letras,instituition,,,1587
474,faculdade dom bosco,faculdade dom bosco,instituition,,,1587
475,faculdades spei,faculdades spei,instituition,,,1587
476,faculdades integradas do brasil,faculdades integradas do brasil,instituition,,,1587
477,faculdade padre joao bagozzi,faculdade padre joao bagozzi,instituition,,,1587
478,faculdade teologica batista do parana,faculdade teologica batista do parana,instituition,,,1587
479,centro universitario curitiba,centro universitario curitiba,instituition,,,1587
480,universidade federal do espirito santo,universidade federal do espirito santo,instituition,,,1623
481,universidade de evora,universidade de evora,instituition,,,1573
482,faculdade de direito de vitoria,faculdade de direito de vitoria,instituition,,,1623
483,escola superior de ciencias da santa casa de misericordia de vitoria,escola superior de ciencias da santa casa de misericordia de vitoria,instituition,,,1623
484,instituto federal de educacao ciencia e tecnologia do espirito santo,instituto federal de educacao ciencia e tecnologia do espirito santo,instituition,,,1623
485,escola tecnica federal do espirito santo,escola tecnica federal do espirito santo,instituition,,,1623
486,faculdade de educacao,faculdade de educacao,instituition,,,1623
487,universidade paranaense,universidade paranaense,instituition,,,2273
488,universidade catolica de brasilia,universidade catolica de brasilia,instituition,,,1597
489,ministerio da educacao,ministerio da educacao,instituition,,,1597
490,centro universitario de brasilia,centro universitario de brasilia,instituition,,,1597
491,ministerio da agricultura pecuaria e abastecimento,ministerio da agricultura pecuaria e abastecimento,instituition,,,1597
492,ministerio da saude,ministerio da saude,instituition,,,1597
493,embrapa recursos geneticos e biotecnologia,embrapa recursos geneticos e biotecnologia,instituition,,,1597
494,escola nacional de administracao publica,escola nacional de administracao publica,instituition,,,1597
495,conselho federal de psicologia,conselho federal de psicologia,instituition,,,1597
496,instituto brasileiro do meio ambiente e dos recursos naturais renovaveis,instituto brasileiro do meio ambiente e dos recursos naturais renovaveis,instituition,,,1597
497,instituto de pesquisa economica aplicada,instituto de pesquisa economica aplicada,instituition,,,1597
498,coordenacao de aperfeicoamento de pessoal de nivel superior,coordenacao de aperfeicoamento de pessoal de nivel superior,instituition,,,1597
499,centro de ensino unificado de brasilia,centro de ensino unificado de brasilia,instituition,,,1597
500,instituto brasiliense de direito publico,instituto brasiliense de direito publico,instituition,,,1597
501,instituto de pesquisa economica aplicada df,instituto de pesquisa economica aplicada df,instituition,,,1597
502,conselho federal de medicina,conselho federal de medicina,instituition,,,1597
503,faculdades integradas da uniao educacional do planalto central,faculdades integradas da uniao educacional do planalto central,instituition,,,1597
504,conselho federal de fonoaudiologia,conselho federal de fonoaudiologia,instituition,,,1597
505,uniao pioneira de integracao social,uniao pioneira de integracao social,instituition,,,1597
506,centro universitario do distrito federal,centro universitario do distrito federal,instituition,,,1597
507,faculdade de tecnologia equipe darwin,faculdade de tecnologia equipe darwin,instituition,,,1597
508,centro federal de educacao tecnologica de pelotas,centro federal de educacao tecnologica de pelotas,instituition,,,1900
509,universidade federal de pelotas,universidade federal de pelotas,instituition,,,1900
510,universidade catolica de pelotas,universidade catolica de pelotas,instituition,,,1900
511,escola tecnica federal de pelotas,escola tecnica federal de pelotas,instituition,,,1900
512,faculdade de tecnologia senac pelotas,faculdade de tecnologia senac pelotas,instituition,,,1900
513,universidade do vale do rio dos sinos,universidade do vale do rio dos sinos,instituition,,,1610
514,escola superior de teologia,escola superior de teologia,instituition,,,1610
515,universidade de taubate,universidade de taubate,instituition,,,1995
516,faculdade dehoniana,faculdade dehoniana,instituition,,,1995
517,harvard university,harvard university,instituition,,,6301
518,university of minnesota system,university of minnesota system,instituition,,,2128
519,university of minnesota,university of minnesota,instituition,,,2128
520,japan international cooperation agency,japan international cooperation agency,instituition,,,2844
521,university of tokyo,university of tokyo,instituition,,,2844
522,universidade estadual do sudoeste da bahia,universidade estadual do sudoeste da bahia,instituition,,,1599
523,universidade federal da bahia,universidade federal da bahia,instituition,,,1716
524,universidade catolica do salvador,universidade catolica do salvador,instituition,,,1716
525,escola bahiana de medicina e saude publica,escola bahiana de medicina e saude publica,instituition,,,1716
526,universidade salvador,universidade salvador,instituition,,,1716
527,universidade do estado da bahia,universidade do estado da bahia,instituition,,,1716
528,centro de pesquisa goncalo moniz fiocruz,centro de pesquisa goncalo moniz fiocruz,instituition,,,1716
529,escola baiana de medicina e saude publica,escola baiana de medicina e saude publica,instituition,,,1716
530,instituto federal da bahia,instituto federal da bahia,instituition,,,1716
531,faculdade de educacao da bahia,faculdade de educacao da bahia,instituition,,,1716
532,faculdade einstein,faculdade einstein,instituition,,,1716
533,fundacao visconde de cairu,fundacao visconde de cairu,instituition,,,1716
534,faculdade ruy barbosa,faculdade ruy barbosa,instituition,,,1716
535,faculdade de tecnologia e ciencias,faculdade de tecnologia e ciencias,instituition,,,1716
536,centro universitario jorge amado,centro universitario jorge amado,instituition,,,1716
537,faculdade sao bento da bahia,faculdade sao bento da bahia,instituition,,,1716
538,faculdade visconde de cairu,faculdade visconde de cairu,instituition,,,1716
539,faculdade de ciencias contabeis,faculdade de ciencias contabeis,instituition,,,1716
540,universidade federal de minas gerais,universidade federal de minas gerais,instituition,,,1523
